symbol,base_asset,quote_asset,status,is_spot_trading_allowed,is_margin_trading_allowed,is_futures_trading_allowed,filters
CHZBTC,CHZ,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""1.00000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""1.00000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""2634433.83333333"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
BANDBTC,BAND,BTC,TRADING,True,False,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""0.10000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""0.10000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""32766.95833333"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
XTZBTC,XTZ,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""0.10000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""0.10000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""18957.45750000"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
HBARBTC,HBAR,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""1.00000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""1.00000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""5352766.45833333"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
STXBTC,STX,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""0.10000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""0.10000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""88266.89833333"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
KAVABTC,KAVA,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""0.10000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""0.10000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""126023.64208333"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
ARPABTC,ARPA,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""1.00000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""1.00000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""1815665.04166666"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
BCHBTC,BCH,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000100"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000100""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""0.00100000"", ""maxQty"": ""10000000.00000000"", ""stepSize"": ""0.00100000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""311.96202916"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
OGNBTC,OGN,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""1.00000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""1.00000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""405069.67916666"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
COTIBTC,COTI,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""1.00000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""1.00000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""829940.27083333"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
SOLBTC,SOL,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000010"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000010""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""0.00100000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""0.00100000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""5401.10374583"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
CTSIBTC,CTSI,BTC,TRADING,True,False,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""1.00000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""1.00000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""237950.02083333"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
HIVEBTC,HIVE,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""1.00000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""1.00000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""82459.62916666"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
CHRBTC,CHR,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""1.00000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""1.00000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""160662.99583333"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
COMPBTC,COMP,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000100"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000100""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""0.00100000"", ""maxQty"": ""10000000.00000000"", ""stepSize"": ""0.00100000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""142.66265833"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
SXPBTC,SXP,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""0.10000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""0.10000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""129472.75916666"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
SNXBTC,SNX,BTC,TRADING,True,True,False,"[{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.00000001"", ""maxPrice"": ""1000.00000000"", ""tickSize"": ""0.00000001""}, {""filterType"": ""LOT_SIZE"", ""minQty"": ""0.10000000"", ""maxQty"": ""90000000.00000000"", ""stepSize"": ""0.10000000""}, {""filterType"": ""ICEBERG_PARTS"", ""limit"": 10}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.00000000"", ""maxQty"": ""15570.13666666"", ""stepSize"": ""0.00000000""}, {""filterType"": ""TRAILING_DELTA"", ""minTrailingAboveDelta"": 10, ""maxTrailingAboveDelta"": 2000, ""minTrailingBelowDelta"": 10, ""maxTrailingBelowDelta"": 2000}, {""filterType"": ""PERCENT_PRICE_BY_SIDE"", ""bidMultiplierUp"": ""5"", ""bidMultiplierDown"": ""0.2"", ""askMultiplierUp"": ""5"", ""askMultiplierDown"": ""0.2"", ""avgPriceMins"": 5}, {""filterType"": ""NOTIONAL"", ""minNotional"": ""0.00010000"", ""applyMinToMarket"": true, ""maxNotional"": ""9000000.00000000"", ""applyMaxToMarket"": false, ""avgPriceMins"": 5}, {""filterType"": ""MAX_NUM_ORDERS"", ""maxNumOrders"": 200}, {""filterType"": ""MAX_NUM_ORDER_LISTS"", ""maxNumOrderLists"": 20}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""maxNumAlgoOrders"": 5}, {""filterType"": ""MAX_NUM_ORDER_AMENDS"", ""maxNumOrderAmends"": 10}]"
